//X	Y	Z	R	G	B	Point_Source_ID	Scan_Angle_Rank	Flightline_Edge	Scan_Direction	Number_of_Returns	Return_Number	Time	Intensity	Classification	Type
315996.802	234682.4028	17.4810009	0	85	255	11	-17	0	1	1	1	391879.069	225	2	roof
315997.306	234683.103	17.57799911	0	85	255	11	-17	0	1	1	1	391879.069	52	2	roof
315997.391	234683.2222	17.63199997	0	85	255	11	-17	0	1	1	1	391879.069	45	2	roof
315996.368	234681.0171	16.32999992	0	85	255	11	-17	0	1	1	1	391879.0315	64	2	roof
315996.4659	234681.1548	16.39699936	0	85	255	11	-17	0	1	1	1	391879.0315	46	2	roof
315996.553	234681.2788	16.46100044	0	85	255	11	-17	0	1	1	1	391879.0315	47	2	roof
315996.65	234681.415	16.52400017	0	85	255	11	-17	0	1	1	1	391879.0315	60	2	roof
315996.7371	234681.5391	16.58699989	0	85	255	11	-17	0	1	1	1	391879.0315	46	2	roof
315996.848	234681.7002	16.77499962	0	85	255	11	-17	0	1	1	1	391879.0315	43	4	roof
315997.194	234683.2441	17.71299934	0	85	255	11	-17	0	1	1	1	391879.0784	51	2	roof
315997.291	234683.3818	17.79800034	0	85	255	11	-17	0	1	1	1	391879.0784	54	2	roof
315995.144	234680.6348	16.31599998	0	85	255	11	-18	0	1	1	1	391879.0876	64	2	roof
315995.238	234680.7681	16.38299942	0	85	255	11	-18	0	1	1	1	391879.0876	63	2	roof
315995.337	234680.9072	16.44300079	0	85	255	11	-18	0	1	1	1	391879.0876	59	2	roof
315995.421	234681.0249	16.49600029	0	85	255	11	-18	0	1	1	1	391879.0876	60	2	roof
315995.52	234681.1641	16.56299973	0	85	255	11	-18	0	1	1	1	391879.0878	64	2	roof
315995.6071	234681.2871	16.62999916	0	85	255	11	-18	0	1	1	1	391879.0878	73	2	roof
315995.703	234681.4229	16.71100044	0	85	255	11	-18	0	1	1	1	391879.0878	71	2	roof
315995.791	234681.5479	16.78000069	0	85	255	11	-17	0	1	1	1	391879.0878	63	2	roof
315995.889	234681.6851	16.85000038	0	85	255	11	-17	0	1	1	1	391879.0878	84	2	roof
315995.9821	234681.8169	16.91900063	0	85	255	11	-17	0	1	1	1	391879.0878	56	2	roof
315996.076	234681.9492	16.98699951	0	85	255	11	-17	0	1	1	1	391879.0878	41	2	roof
315996.171	234682.084	17.07299995	0	85	255	11	-17	0	1	1	1	391879.0878	51	2	roof
315996.265	234682.2168	17.14999962	0	85	255	11	-17	0	1	1	1	391879.0878	77	2	roof
315996.751	234683.0068	19.69499969	0	85	255	11	-17	0	1	2	1	391879.0878	226	4	roof
315996.347	234682.3311	17.18700027	0	85	255	11	-17	0	1	2	2	391879.0878	19	2	roof
315996.832	234683.1191	19.70800018	0	85	255	11	-17	0	1	1	1	391879.0878	398	4	roof
315996.902	234683.2109	19.61700058	0	85	255	11	-17	0	1	1	1	391879.0878	236	4	roof
315996.996	234683.3428	19.67099953	0	85	255	11	-17	0	1	1	1	391879.0878	464	4	roof
315997.062	234683.4312	19.62299919	0	85	255	11	-17	0	1	1	1	391879.0878	441	4	roof
315997.05	234683.3848	18.99099922	0	85	255	11	-17	0	1	1	1	391879.0878	332	4	roof
315997.042	234683.3491	18.47200012	0	85	255	11	-17	0	1	1	1	391879.0878	336	4	roof
315997.052	234683.3408	18.04000092	0	85	255	11	-17	0	1	1	1	391879.0878	313	4	roof
315997.104	234683.4058	17.88100052	0	85	255	11	-17	0	1	1	1	391879.0878	50	2	roof
315997.2	234683.54	17.92900085	0	85	255	11	-17	0	1	1	1	391879.0878	56	2	roof
315997.295	234683.6748	18.00499916	0	85	255	11	-17	0	1	1	1	391879.0878	46	2	roof
315996.718	234681.9038	16.85000038	0	85	255	11	-17	0	1	1	1	391879.0503	72	2	roof
315996.869	234682.1328	17.28700066	0	85	255	11	-17	0	1	1	1	391879.0503	257	2	roof
315995.8409	234680.9111	16.35099983	0	85	255	11	-18	0	1	1	1	391879.0596	61	2	roof
315995.932	234681.04	16.40500069	0	85	255	11	-18	0	1	1	1	391879.0596	69	2	roof
315996.025	234681.1709	16.47900009	0	85	255	11	-17	0	1	1	1	391879.0596	44	2	roof
315997.0341	234683.5	18.8939991	0	85	255	11	-17	0	1	1	1	391879.0971	333	4	roof
315997.0341	234683.4761	18.37599945	0	85	255	11	-17	0	1	1	1	391879.0971	328	4	roof
315997.05	234683.4771	17.97400093	0	85	255	11	-17	0	1	1	1	391879.0971	159	2	roof
315997.1281	234683.585	17.97999954	0	85	255	11	-17	0	1	1	1	391879.0971	45	2	roof
315997.219	234683.7129	18.03899956	0	85	255	11	-17	0	1	1	1	391879.0971	40	2	roof
315994.86	234680.5229	16.3220005	0	85	255	11	-18	0	1	1	1	391879.1064	69	2	roof
315994.947	234680.645	16.34600067	0	85	255	11	-18	0	1	1	1	391879.1064	49	2	roof
315995.04	234680.7739	16.4109993	0	85	255	11	-18	0	1	1	1	391879.1064	55	2	roof
315995.1281	234680.8979	16.45400047	0	85	255	11	-18	0	1	1	1	391879.1064	47	2	roof
315995.2159	234681.021	16.51799965	0	85	255	11	-18	0	1	1	1	391879.1064	77	2	roof
315995.309	234681.1528	16.58600044	0	85	255	11	-18	0	1	1	1	391879.1064	69	2	roof
315995.402	234681.2842	16.65600014	0	85	255	11	-18	0	1	1	1	391879.1064	75	2	roof
315995.5	234681.4219	16.71800041	0	85	255	11	-18	0	1	1	1	391879.1064	54	2	roof
315995.59	234681.5488	16.79700089	0	85	255	11	-18	0	1	1	1	391879.1064	53	2	roof
315995.694	234681.6968	16.88999939	0	85	255	11	-17	0	1	1	1	391879.1064	49	2	roof
315995.776	234681.811	16.93199921	0	85	255	11	-17	0	1	1	1	391879.1064	62	2	roof
315995.8719	234681.9468	17.02099991	0	85	255	11	-17	0	1	1	1	391879.1064	73	2	roof
315995.963	234682.0771	17.1060009	0	85	255	11	-17	0	1	1	1	391879.1064	74	2	roof
315996.476	234682.9121	19.74799919	0	85	255	11	-17	0	1	2	1	391879.1064	17	4	roof
315996.061	234682.2148	17.17499924	0	85	255	11	-17	0	1	2	2	391879.1064	36	2	roof
315996.5551	234683.019	19.73200035	0	85	255	11	-17	0	1	1	1	391879.1064	416	2	roof
315996.632	234683.124	19.72100067	0	85	255	11	-17	0	1	1	1	391879.1064	384	2	roof
315996.715	234683.2368	19.71999931	0	85	255	11	-17	0	1	1	1	391879.1064	252	2	roof
315996.704	234683.1948	19.14999962	0	85	255	11	-17	0	1	1	1	391879.1064	378	4	roof
315996.868	234683.4468	19.70700073	0	85	255	11	-17	0	1	1	1	391879.1064	346	2	roof
315996.941	234683.5449	19.66200066	0	85	255	11	-17	0	1	1	1	391879.1064	652	2	roof
315997.019	234683.6499	19.62000084	0	85	255	11	-17	0	1	1	1	391879.1064	481	2	roof
315997.01	234683.6089	19.02099991	0	85	255	11	-17	0	1	1	1	391879.1064	318	4	roof
315997.0031	234683.5752	18.5170002	0	85	255	11	-17	0	1	1	1	391879.1064	288	4	roof
315997.021	234683.5781	18.07799911	0	85	255	11	-17	0	1	1	1	391879.1064	207	2	roof
315997.097	234683.6812	18.06399918	0	85	255	11	-17	0	1	1	1	391879.1064	37	2	roof
315997.188	234683.8101	18.13400078	0	85	255	11	-17	0	1	1	1	391879.1064	48	2	roof
315995.423	234680.7388	16.32099915	0	85	255	11	-18	0	1	1	1	391879.0784	87	2	roof
315995.5179	234680.873	16.37800026	0	85	255	11	-18	0	1	1	1	391879.0784	72	2	roof
315995.605	234680.9961	16.44599915	0	85	255	11	-18	0	1	1	1	391879.0784	53	2	roof
315995.697	234681.125	16.5	0	85	255	11	-18	0	1	1	1	391879.0784	68	2	roof
315995.7841	234681.248	16.55800056	0	85	255	11	-18	0	1	1	1	391879.0784	59	2	roof
315995.881	234681.3838	16.62599945	0	85	255	11	-17	0	1	1	1	391879.0784	66	2	roof
315995.976	234681.519	16.70700073	0	85	255	11	-17	0	1	1	1	391879.0784	76	2	roof
315996.0699	234681.6528	16.77899933	0	85	255	11	-17	0	1	1	1	391879.0784	50	2	roof
315996.17	234681.7939	16.86899948	0	85	255	11	-17	0	1	1	1	391879.0784	50	2	roof
315996.259	234681.9189	16.93799973	0	85	255	11	-17	0	1	1	1	391879.0784	47	2	roof
315996.349	234682.0479	17.02300072	0	85	255	11	-17	0	1	1	1	391879.0784	46	2	roof
315996.439	234682.1738	17.07799911	0	85	255	11	-17	0	1	1	1	391879.0784	61	2	roof
315996.536	234682.312	17.15299988	0	85	255	11	-17	0	1	1	1	391879.0784	48	2	roof
315997.0229	234683.1021	19.66200066	0	85	255	11	-17	0	1	2	1	391879.0784	378	4	roof
315996.696	234682.5542	17.62400055	0	85	255	11	-17	0	1	2	2	391879.0784	21	4	roof
315997.097	234683.2031	19.65500069	0	85	255	11	-17	0	1	1	1	391879.0784	497	4	roof
315997.141	234683.251	19.37599945	0	85	255	11	-17	0	1	1	1	391879.0784	359	4	roof
315997.126	234683.2031	18.81299973	0	85	255	11	-17	0	1	1	1	391879.0784	296	4	roof
315997.131	234683.188	18.3579998	0	85	255	11	-17	0	1	1	1	391879.0784	220	4	roof
315997.114	234683.1362	17.75699997	0	85	255	11	-17	0	1	1	1	391879.0784	314	4	roof
315994.83	234680.8291	16.45499992	0	85	255	11	-18	0	1	1	1	391879.1158	47	2	roof
315994.921	234680.957	16.51199913	0	85	255	11	-18	0	1	1	1	391879.1158	92	2	roof
315995.0129	234681.0869	16.5739994	0	85	255	11	-18	0	1	1	1	391879.1158	63	2	roof
315995.106	234681.2178	16.65699959	0	85	255	11	-18	0	1	1	1	391879.1158	73	2	roof
315995.197	234681.3462	16.72200012	0	85	255	11	-18	0	1	1	1	391879.1158	54	2	roof
315995.29	234681.4761	16.79000092	0	85	255	11	-18	0	1	1	1	391879.1158	58	2	roof
315995.382	234681.6069	16.85899925	0	85	255	11	-18	0	1	1	1	391879.1158	60	2	roof
315995.483	234681.749	16.94199944	0	85	255	11	-18	0	1	1	1	391879.1158	65	2	roof
315995.5699	234681.8701	16.99099922	0	85	255	11	-17	0	1	1	1	391879.1158	55	2	roof
315995.676	234682.022	17.1060009	0	85	255	11	-17	0	1	1	1	391879.1158	57	2	roof
315995.761	234682.1411	17.16799927	0	85	255	11	-17	0	1	1	1	391879.1158	51	2	roof
315996.2531	234682.9399	19.71199989	0	85	255	11	-17	0	1	2	1	391879.1158	310	4	roof
315995.848	234682.2642	17.2140007	0	85	255	11	-17	0	1	2	2	391879.1158	15	4	roof
315996.327	234683.042	19.6970005	0	85	255	11	-17	0	1	1	1	391879.1158	395	4	roof
315996.379	234683.103	19.47599983	0	85	255	11	-17	0	1	1	1	391879.1158	289	4	roof
315996.377	234683.0752	18.96100044	0	85	255	11	-17	0	1	1	1	391879.1158	193	4	roof
315996.574	234683.3809	19.70199966	0	85	255	11	-17	0	1	1	1	391879.1158	421	2	roof
315996.66	234683.499	19.69799995	0	85	255	11	-17	0	1	1	1	391879.1158	496	2	roof
315996.7419	234683.6128	19.72400093	0	85	255	11	-17	0	1	1	1	391879.1158	342	2	roof
315996.804	234683.6938	19.64599991	0	85	255	11	-17	0	1	1	1	391879.1158	242	4	roof
315996.885	234683.8052	19.65399933	0	85	255	11	-17	0	1	1	1	391879.1158	475	2	roof
315996.959	234683.9038	19.57999992	0	85	255	11	-17	0	1	1	1	391879.1158	349	4	roof
315996.9449	234683.854	18.94599915	0	85	255	11	-17	0	1	1	1	391879.1158	300	4	roof
315996.941	234683.8242	18.46100044	0	85	255	11	-17	0	1	1	1	391879.1158	328	4	roof
315996.993	234683.8838	18.23699951	0	85	255	11	-17	0	1	1	1	391879.1158	54	2	roof
315997.071	234683.9932	18.25399971	0	85	255	11	-17	0	1	1	1	391879.1158	41	2	roof
315995.077	234680.687	16.35000038	0	85	255	11	-18	0	1	1	1	391879.097	44	2	roof
315995.168	234680.814	16.40500069	0	85	255	11	-18	0	1	1	1	391879.097	57	2	roof
315995.249	234680.9282	16.43400002	0	85	255	11	-18	0	1	1	1	391879.097	47	2	roof
315995.347	234681.0659	16.5	0	85	255	11	-18	0	1	1	1	391879.097	85	2	roof
315995.444	234681.2031	16.58099937	0	85	255	11	-18	0	1	1	1	391879.097	49	2	roof
315995.538	234681.335	16.65600014	0	85	255	11	-18	0	1	1	1	391879.097	86	2	roof
315995.632	234681.4678	16.72100067	0	85	255	11	-18	0	1	1	1	391879.097	59	2	roof
315995.725	234681.5991	16.79800034	0	85	255	11	-17	0	1	1	1	391879.097	74	2	roof
315995.812	234681.7231	16.86800003	0	85	255	11	-17	0	1	1	1	391879.097	72	2	roof
315995.9041	234681.8521	16.93400002	0	85	255	11	-17	0	1	1	1	391879.097	62	2	roof
315996.002	234681.9922	17.01799965	0	85	255	11	-17	0	1	1	1	391879.097	38	2	roof
315996.101	234682.1309	17.09799957	0	85	255	11	-17	0	1	1	1	391879.097	44	2	roof
315996.601	234682.9448	19.72699928	0	85	255	11	-17	0	1	2	1	391879.097	13	4	roof
315996.186	234682.25	17.15099907	0	85	255	11	-17	0	1	2	2	391879.097	41	2	roof
315996.689	234683.0669	19.72599983	0	85	255	11	-17	0	1	1	1	391879.097	358	4	roof
315996.762	234683.167	19.71699905	0	85	255	11	-17	0	1	1	1	391879.097	358	4	roof
315996.778	234683.168	19.32099915	0	85	255	11	-17	0	1	1	1	391879.0971	248	4	roof
315996.9189	234683.3818	19.7329998	0	85	255	11	-17	0	1	2	1	391879.0971	97	4	roof
315996.796	234683.1768	18.97100067	0	85	255	11	-17	0	1	2	2	391879.0971	195	4	roof
315996.993	234683.481	19.64900017	0	85	255	11	-17	0	1	1	1	391879.0971	556	4	roof
315997.057	234683.562	19.52300072	0	85	255	11	-17	0	1	1	1	391879.0971	481	4	roof
315996.9	234683.9341	19.02099991	0	85	255	11	-17	0	1	1	1	391879.1252	325	4	roof
315996.899	234683.9072	18.50099945	0	85	255	11	-17	0	1	1	1	391879.1252	276	4	roof
315996.949	234683.9668	18.3220005	0	85	255	11	-17	0	1	1	1	391879.1252	50	2	roof
315997.047	234684.105	18.40800095	0	85	255	11	-17	0	1	1	1	391879.1252	55	2	roof
315993.623	234679.6172	16.39900017	0	85	255	11	-18	0	1	2	1	391879.1345	11	4	roof
315994.5601	234680.4521	16.3220005	0	85	255	11	-18	0	1	1	1	391879.1158	63	2	roof
315994.6379	234680.5601	16.33600044	0	85	255	11	-18	0	1	1	1	391879.1158	65	2	roof
315994.734	234680.6938	16.3939991	0	85	255	11	-18	0	1	1	1	391879.1158	57	2	roof
315996.854	234684.1592	18.70999908	0	85	255	11	-17	0	1	1	1	391879.1346	303	2	roof
315996.913	234684.2319	18.52799988	0	85	255	11	-17	0	1	1	1	391879.1346	176	2	roof
315996.978	234684.3169	18.4640007	0	85	255	11	-17	0	1	1	1	391879.1346	182	2	roof
315997.051	234684.4131	18.38800049	0	85	255	11	-17	0	1	1	1	391879.1346	77	2	roof
315994.429	234680.4121	16.33399963	0	85	255	11	-18	0	1	1	1	391879.1251	56	2	roof
315994.517	234680.5352	16.36800003	0	85	255	11	-18	0	1	1	1	391879.1251	57	2	roof
315994.605	234680.6602	16.44599915	0	85	255	11	-18	0	1	1	1	391879.1251	65	2	roof
315994.692	234680.7798	16.47599983	0	85	255	11	-18	0	1	1	1	391879.1252	63	2	roof
315994.786	234680.9141	16.54299927	0	85	255	11	-18	0	1	1	1	391879.1252	98	2	roof
315994.8879	234681.0562	16.61599922	0	85	255	11	-18	0	1	1	1	391879.1252	80	2	roof
315994.973	234681.1758	16.67499924	0	85	255	11	-18	0	1	1	1	391879.1252	83	2	roof
315995.072	234681.3159	16.74699974	0	85	255	11	-18	0	1	1	1	391879.1252	65	2	roof
315995.161	234681.4399	16.81399918	0	85	255	11	-18	0	1	1	1	391879.1252	57	2	roof
315995.254	234681.5708	16.88299942	0	85	255	11	-18	0	1	1	1	391879.1252	79	2	roof
315995.34	234681.6929	16.95199966	0	85	255	11	-18	0	1	1	1	391879.1252	73	2	roof
315995.442	234681.8359	17.0340004	0	85	255	11	-18	0	1	1	1	391879.1252	64	2	roof
315995.538	234681.9722	17.11199951	0	85	255	11	-17	0	1	1	1	391879.1252	63	2	roof
315995.63	234682.1021	17.17700005	0	85	255	11	-17	0	1	1	1	391879.1252	60	2	roof
315995.728	234682.2402	17.27599907	0	85	255	11	-17	0	1	1	1	391879.1252	71	2	roof
315996.2061	234683.0171	19.72599983	0	85	255	11	-17	0	1	2	1	391879.1252	289	4	roof
315995.8149	234682.3618	17.30999947	0	85	255	11	-17	0	1	2	2	391879.1252	14	2	roof
315996.269	234683.1001	19.65800095	0	85	255	11	-17	0	1	1	1	391879.1252	364	4	roof
315996.312	234683.147	19.42300034	0	85	255	11	-17	0	1	1	1	391879.1252	261	4	roof
315996.438	234683.334	19.69400024	0	85	255	11	-17	0	1	2	1	391879.1252	36	4	roof
315996.293	234683.0918	18.79500008	0	85	255	11	-17	0	1	2	2	391879.1252	325	4	roof
315996.5291	234683.46	19.71699905	0	85	255	11	-17	0	1	1	1	391879.1252	487	4	roof
315996.603	234683.562	19.72200012	0	85	255	11	-17	0	1	1	1	391879.1252	529	4	roof
315996.629	234683.5771	19.31800079	0	85	255	11	-17	0	1	1	1	391879.1252	293	4	roof
315996.774	234683.7988	19.76799965	0	85	255	11	-17	0	1	2	1	391879.1252	214	4	roof
315996.651	234683.5918	18.99900055	0	85	255	11	-17	0	1	2	2	391879.1252	106	4	roof
315996.838	234683.8809	19.66900063	0	85	255	11	-17	0	1	1	1	391879.1252	513	4	roof
315996.907	234683.9741	19.62599945	0	85	255	11	-17	0	1	1	1	391879.1252	309	4	roof
315996.402	234683.7622	19.72599983	0	85	255	11	-17	0	1	1	1	391879.1439	389	2	roof
315996.486	234683.877	19.71800041	0	85	255	11	-17	0	1	1	1	391879.1439	484	2	roof
315996.5699	234683.9922	19.70999908	0	85	255	11	-17	0	1	1	1	391879.1439	260	2	roof
315996.574	234683.9751	19.2689991	0	85	255	11	-17	0	1	1	1	391879.1439	233	4	roof
315996.726	234684.2041	19.6760006	0	85	255	11	-17	0	1	1	1	391879.144	388	2	roof
315996.8879	234684.4531	20.22100067	0	85	255	11	-17	0	1	2	1	391879.144	117	4	roof
315996.796	234684.2979	19.63999939	0	85	255	11	-17	0	1	2	2	391879.144	325	2	roof
315996.812	234684.2998	19.23399925	0	85	255	11	-17	0	1	1	1	391879.144	285	4	roof
315996.806	234684.2661	18.71899986	0	85	255	11	-17	0	1	1	1	391879.144	259	4	roof
315996.8571	234684.3232	18.4810009	0	85	255	11	-17	0	1	1	1	391879.144	192	2	roof
315996.926	234684.4141	18.39500046	0	85	255	11	-17	0	1	1	1	391879.144	173	2	roof
315996.994	234684.5039	18.33200073	0	85	255	11	-17	0	1	1	1	391879.144	59	2	roof
315994.098	234680.2632	16.31100082	0	85	255	11	-18	0	1	1	1	391879.1345	74	2	roof
315994.193	234680.3979	16.38100052	0	85	255	11	-18	0	1	1	1	391879.1345	56	2	roof
315994.288	234680.5288	16.41600037	0	85	255	11	-18	0	1	1	1	391879.1345	65	2	roof
315994.373	234680.6479	16.46699905	0	85	255	11	-18	0	1	1	1	391879.1345	73	2	roof
315994.4709	234680.7861	16.5359993	0	85	255	11	-18	0	1	1	1	391879.1345	87	2	roof
315994.557	234680.9058	16.58300018	0	85	255	11	-18	0	1	1	1	391879.1345	74	2	roof
315994.653	234681.041	16.66300011	0	85	255	11	-18	0	1	1	1	391879.1345	115	2	roof
315994.7371	234681.1592	16.7140007	0	85	255	11	-18	0	1	1	1	391879.1345	82	2	roof
315994.837	234681.2998	16.79500008	0	85	255	11	-18	0	1	1	1	391879.1345	54	2	roof
315994.933	234681.4351	16.86199951	0	85	255	11	-18	0	1	1	1	391879.1345	62	2	roof
315995.03	234681.5732	16.95499992	0	85	255	11	-18	0	1	1	1	391879.1345	70	2	roof
315995.124	234681.7051	17.02700043	0	85	255	11	-18	0	1	1	1	391879.1345	72	2	roof
315995.2111	234681.8262	17.06699944	0	85	255	11	-18	0	1	1	1	391879.1345	73	2	roof
315995.303	234681.9561	17.15200043	0	85	255	11	-18	0	1	1	1	391879.1345	51	2	roof
315995.397	234682.0889	17.22999954	0	85	255	11	-17	0	1	1	1	391879.1345	44	2	roof
315995.4919	234682.2231	17.30699921	0	85	255	11	-17	0	1	1	1	391879.1345	67	2	roof
315995.592	234682.3638	17.38599968	0	85	255	11	-17	0	1	1	1	391879.1346	50	2	roof
315995.681	234682.4902	17.46100044	0	85	255	11	-17	0	1	1	1	391879.1346	55	2	roof
315996.1379	234683.229	19.74900055	0	85	255	11	-17	0	1	2	1	391879.1346	43	4	roof
315995.781	234682.6318	17.54000092	0	85	255	11	-17	0	1	2	2	391879.1346	61	2	roof
315996.209	234683.3252	19.72900009	0	85	255	11	-17	0	1	1	1	391879.1346	405	2	roof
315996.2889	234683.4351	19.7310009	0	85	255	11	-17	0	1	1	1	391879.1346	530	2	roof
315996.327	234683.4751	19.49500084	0	85	255	11	-17	0	1	1	1	391879.1346	186	4	roof
315996.459	234683.6699	19.76300049	0	85	255	11	-17	0	1	1	1	391879.1346	301	2	roof
315996.533	234683.769	19.71299934	0	85	255	11	-17	0	1	1	1	391879.1346	525	2	roof
315996.61	234683.875	19.71299934	0	85	255	11	-17	0	1	1	1	391879.1346	390	2	roof
315996.6949	234683.9912	19.71699905	0	85	255	11	-17	0	1	1	1	391879.1346	333	2	roof
315996.77	234684.0918	19.68400002	0	85	255	11	-17	0	1	1	1	391879.1346	358	2	roof
315996.8409	234684.188	19.64800072	0	85	255	11	-17	0	1	1	1	391879.1346	481	2	roof
315996.863	234684.2002	19.29000092	0	85	255	11	-17	0	1	1	1	391879.1346	288	4	roof
315995.4771	234682.6299	17.55900002	0	85	255	11	-17	0	1	1	1	391879.1533	49	2	roof
315995.579	234682.7739	17.64999962	0	85	255	11	-17	0	1	1	1	391879.1533	56	2	roof
315995.6801	234682.918	17.76600075	0	85	255	11	-17	0	1	1	1	391879.1533	60	2	roof
315996.074	234683.5552	19.7159996	0	85	255	11	-17	0	1	2	1	391879.1533	216	4	roof
315995.783	234683.0659	17.90500069	0	85	255	11	-17	0	1	2	2	391879.1533	18	4	roof
315996.16	234683.6729	19.72599983	0	85	255	11	-17	0	1	1	1	391879.1533	267	2	roof
315996.238	234683.7788	19.72299957	0	85	255	11	-17	0	1	1	1	391879.1533	302	2	roof
315996.312	234683.8799	19.72299957	0	85	255	11	-17	0	1	1	1	391879.1533	417	2	roof
315996.389	234683.9858	19.70700073	0	85	255	11	-17	0	1	1	1	391879.1533	394	2	roof
315996.5129	234684.167	19.94099998	0	85	255	11	-17	0	1	1	1	391879.1533	164	4	roof
315996.571	234684.2378	19.7670002	0	85	255	11	-17	0	1	2	1	391879.1533	125	4	roof
315996.47	234684.0679	19.13500023	0	85	255	11	-17	0	1	2	2	391879.1533	244	4	roof
315996.632	234684.3169	19.69300079	0	85	255	11	-17	0	1	1	1	391879.1533	433	2	roof
315996.74	234684.4722	19.81900024	0	85	255	11	-17	0	1	1	1	391879.1533	394	4	roof
